2.533197402954101562e-06,5.960464477539062500e-08,0.000000000000000000e+00,1.519918441772460938e-06,1.788139343261718750e-07,0.000000000000000000e+00
6.931215524673461914e-03,4.941523075103759766e-04,2.950875163078308105e-01,1.910328865051269531e-05,3.984400629997253418e-02,1.118481159210205078e-04
1.834332942962646484e-04,9.784102439880371094e-05,1.639127731323242188e-05,7.730722427368164062e-05,5.352139472961425781e-03,5.057454109191894531e-05
0.000000000000000000e+00,2.980232238769531250e-08,0.000000000000000000e+00,0.000000000000000000e+00,5.960464477539062500e-08,0.000000000000000000e+00
1.521706581115722656e-04,3.367662429809570312e-06,4.172325134277343750e-07,5.096197128295898438e-06,5.647540092468261719e-05,2.920627593994140625e-06
2.384185791015625000e-07,8.642673492431640625e-07,5.960464477539062500e-08,8.344650268554687500e-07,3.457069396972656250e-06,3.576278686523437500e-07
2.682209014892578125e-07,6.258487701416015625e-07,0.000000000000000000e+00,3.874301910400390625e-07,1.177191734313964844e-05,2.086162567138671875e-07
1.206994056701660156e-05,2.712011337280273438e-06,2.086162567138671875e-07,4.470348358154296875e-06,1.624226570129394531e-05,3.278255462646484375e-07
5.352497100830078125e-05,6.031990051269531250e-05,6.330013275146484375e-05,4.753768444061279297e-04,2.634525299072265625e-05,1.221895217895507812e-06
4.172325134277343750e-07,1.490116119384765625e-07,0.000000000000000000e+00,5.662441253662109375e-07,1.460313796997070312e-06,2.980232238769531250e-06
2.872824668884277344e-03,2.052068710327148438e-03,6.513893604278564453e-04,5.662441253662109375e-06,1.298785209655761719e-04,8.344650268554687500e-07
2.980232238769531250e-06,2.086162567138671875e-07,0.000000000000000000e+00,1.102685928344726562e-06,3.427267074584960938e-06,2.980232238769531250e-08
1.104917824268341064e-01,1.493096351623535156e-05,6.884336471557617188e-06,2.741813659667968750e-05,9.244680404663085938e-05,9.238719940185546875e-07
2.026557922363281250e-06,7.152557373046875000e-07,2.980232238769531250e-08,3.397464752197265625e-06,1.707673072814941406e-05,8.940696716308593750e-08
3.933906555175781250e-06,1.370906829833984375e-06,6.258487701416015625e-07,6.258487701416015625e-07,1.385807991027832031e-05,1.007318496704101562e-05
1.070494055747985840e-01,2.474784851074218750e-03,6.626752614974975586e-01,1.828253269195556641e-03,2.064643502235412598e-01,2.123713493347167969e-04
8.082389831542968750e-05,1.600086688995361328e-04,1.788437366485595703e-04,5.179584026336669922e-03,1.229345798492431641e-04,4.529953002929687500e-06
1.966953277587890625e-06,1.788139343261718750e-07,0.000000000000000000e+00,2.980232238769531250e-07,1.996755599975585938e-06,5.960464477539062500e-08
4.875687360763549805e-01,3.545838594436645508e-02,6.990721821784973145e-01,2.526339888572692871e-02,9.809851646423339844e-03,3.629922866821289062e-05
2.834200859069824219e-05,1.934170722961425781e-05,1.296401023864746094e-05,2.625584602355957031e-05,7.262229919433593750e-04,1.797080039978027344e-05
1.072883605957031250e-06,1.490116119384765625e-07,0.000000000000000000e+00,4.172325134277343750e-07,2.533197402954101562e-06,1.311302185058593750e-06
1.758337020874023438e-06,1.192092895507812500e-07,2.980232238769531250e-08,2.086162567138671875e-07,1.555681228637695312e-05,2.264976501464843750e-06
4.903078079223632812e-04,1.933038234710693359e-03,1.057982444763183594e-05,6.408404111862182617e-01,4.710853099822998047e-04,2.533197402954101562e-06
7.334351539611816406e-04,8.362531661987304688e-05,5.096197128295898438e-06,5.229413509368896484e-04,4.054984450340270996e-02,4.206550717353820801e-01
3.150105476379394531e-05,6.079673767089843750e-06,7.152557373046875000e-07,2.354383468627929688e-06,8.204579353332519531e-05,7.152557373046875000e-07
8.493661880493164062e-06,1.370906829833984375e-06,2.384185791015625000e-07,2.026557922363281250e-06,1.686513423919677734e-04,2.384185791015625000e-07
5.185604095458984375e-06,2.652406692504882812e-06,2.354383468627929688e-06,1.326203346252441406e-05,9.357929229736328125e-06,5.841255187988281250e-06
1.229882240295410156e-03,4.053115844726562500e-05,4.044175148010253906e-05,2.619624137878417969e-05,2.928757667541503906e-02,1.755356788635253906e-05
7.576435804367065430e-03,1.351535320281982422e-04,7.724053859710693359e-01,2.449750900268554688e-05,2.817481756210327148e-03,9.652972221374511719e-05
2.682209014892578125e-07,2.980232238769531250e-08,0.000000000000000000e+00,2.682209014892578125e-07,1.609325408935546875e-06,0.000000000000000000e+00
3.337860107421875000e-06,8.940696716308593750e-08,0.000000000000000000e+00,6.854534149169921875e-07,1.609325408935546875e-06,5.662441253662109375e-07
4.050135612487792969e-05,8.216500282287597656e-05,1.782178878784179688e-05,6.853938102722167969e-04,8.285045623779296875e-06,1.192092895507812500e-06
1.742932498455047607e-01,1.203119754791259766e-04,1.237392425537109375e-04,3.319084644317626953e-04,1.594353020191192627e-01,1.048743724822998047e-04
4.604458808898925781e-05,1.004040241241455078e-04,9.179115295410156250e-06,8.562207221984863281e-05,1.855432987213134766e-03,5.892870426177978516e-01
2.354383468627929688e-06,4.291534423828125000e-06,5.364418029785156250e-07,2.747774124145507812e-05,7.748603820800781250e-07,5.960464477539062500e-08
6.598234176635742188e-05,3.175735473632812500e-04,2.378225326538085938e-05,1.924362778663635254e-02,3.522634506225585938e-05,3.129243850708007812e-06
1.030862331390380859e-03,3.895163536071777344e-05,1.296401023864746094e-05,2.461671829223632812e-05,3.099441528320312500e-06,0.000000000000000000e+00
7.748603820800781250e-07,1.490116119384765625e-07,0.000000000000000000e+00,7.748603820800781250e-07,9.477138519287109375e-06,1.192092895507812500e-07
1.353025436401367188e-05,1.367926597595214844e-05,6.300210952758789062e-05,2.741813659667968750e-06,1.639127731323242188e-06,2.115964889526367188e-06
1.490116119384765625e-07,0.000000000000000000e+00,2.980232238769531250e-08,6.854534149169921875e-07,2.086162567138671875e-07,0.000000000000000000e+00
1.457720994949340820e-03,1.797795295715332031e-03,1.296401023864746094e-05,6.553605794906616211e-01,5.055278539657592773e-03,8.642673492431640625e-07
5.827218294143676758e-03,1.413822174072265625e-04,1.621842384338378906e-04,1.102656126022338867e-03,4.723757505416870117e-03,2.333521842956542969e-05
4.523992538452148438e-05,1.335144042968750000e-05,8.642673492431640625e-07,2.160668373107910156e-05,2.714604139328002930e-03,7.339206337928771973e-02
4.833936691284179688e-05,3.099441528320312500e-06,4.500150680541992188e-06,1.239776611328125000e-05,6.228685379028320312e-06,1.192092895507812500e-07
3.868341445922851562e-05,1.877546310424804688e-06,1.072883605957031250e-06,4.559755325317382812e-06,1.245141029357910156e-04,1.476973295211791992e-03
2.351403236389160156e-05,4.172325134277343750e-07,1.192092895507812500e-07,7.450580596923828125e-07,7.420778274536132812e-05,2.551078796386718750e-05
4.249811172485351562e-05,5.209445953369140625e-05,2.923607826232910156e-05,1.483261585235595703e-04,3.108382225036621094e-05,8.642673492431640625e-07
1.221895217895507812e-06,2.980232238769531250e-07,0.000000000000000000e+00,2.384185791015625000e-07,1.209974288940429688e-05,1.788139343261718750e-07
1.192092895507812500e-07,0.000000000000000000e+00,0.000000000000000000e+00,5.960464477539062500e-08,2.980232238769531250e-07,0.000000000000000000e+00
