1.519918441772460938e-06,1.192092895507812500e-07,6.556510925292968750e-07,3.129243850708007812e-06,2.086162567138671875e-07,0.000000000000000000e+00
1.471745967864990234e-02,2.093195915222167969e-03,3.703160583972930908e-01,2.506375312805175781e-05,1.217402517795562744e-01,1.566708087921142578e-04
1.826882362365722656e-04,9.700655937194824219e-05,7.241964340209960938e-06,8.437037467956542969e-05,5.289465188980102539e-03,2.625584602355957031e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.930496215820312500e-04,3.069639205932617188e-06,3.874301910400390625e-07,1.251697540283203125e-06,7.998943328857421875e-05,4.529953002929687500e-06
4.470348358154296875e-07,2.801418304443359375e-06,1.490116119384765625e-07,2.384185791015625000e-07,2.801418304443359375e-06,1.490116119384765625e-06
1.192092895507812500e-07,1.668930053710937500e-06,0.000000000000000000e+00,2.086162567138671875e-07,6.169080734252929688e-06,2.086162567138671875e-07
5.930662155151367188e-06,3.039836883544921875e-06,2.682209014892578125e-07,2.145767211914062500e-06,6.556510925292968750e-06,2.980232238769531250e-08
3.841519355773925781e-05,3.126263618469238281e-05,3.272294998168945312e-05,2.294182777404785156e-04,1.958012580871582031e-05,2.086162567138671875e-07
5.960464477539062500e-07,1.192092895507812500e-07,0.000000000000000000e+00,1.788139343261718750e-07,8.642673492431640625e-07,5.006790161132812500e-06
8.052587509155273438e-05,2.804696559906005859e-04,2.684295177459716797e-04,1.251697540283203125e-06,4.348158836364746094e-05,1.698732376098632812e-06
5.692243576049804688e-06,3.576278686523437500e-07,0.000000000000000000e+00,2.235174179077148438e-06,1.490116119384765625e-06,2.980232238769531250e-08
1.420278251171112061e-01,6.675720214843750000e-06,4.798173904418945312e-06,3.457069396972656250e-06,6.046891212463378906e-05,1.102685928344726562e-06
5.185604095458984375e-06,8.642673492431640625e-07,1.490116119384765625e-07,5.662441253662109375e-07,2.345442771911621094e-05,7.152557373046875000e-07
1.192092895507812500e-06,7.748603820800781250e-07,1.490116119384765625e-07,5.960464477539062500e-08,9.328126907348632812e-06,6.377696990966796875e-06
1.576836705207824707e-01,1.296699047088623047e-03,6.917195916175842285e-01,7.269382476806640625e-04,1.402201950550079346e-01,1.436471939086914062e-05
8.070468902587890625e-05,9.557604789733886719e-05,6.312131881713867188e-05,4.368275403976440430e-03,1.223683357238769531e-04,4.470348358154296875e-07
1.132488250732421875e-05,2.682209014892578125e-07,2.980232238769531250e-07,4.857778549194335938e-06,2.682209014892578125e-06,2.980232238769531250e-08
4.153931736946105957e-01,1.310300827026367188e-02,6.853303909301757812e-01,1.712873578071594238e-02,9.216099977493286133e-03,7.820129394531250000e-05
9.089708328247070312e-06,4.321336746215820312e-06,4.529953002929687500e-06,8.404254913330078125e-06,1.361370086669921875e-04,1.907348632812500000e-06
3.159046173095703125e-06,3.278255462646484375e-07,0.000000000000000000e+00,7.152557373046875000e-07,1.698732376098632812e-06,9.536743164062500000e-07
3.457069396972656250e-06,4.172325134277343750e-07,8.940696716308593750e-08,1.341104507446289062e-06,1.060962677001953125e-05,2.443790435791015625e-06
9.304583072662353516e-04,3.835350275039672852e-03,1.472234725952148438e-05,6.590422391891479492e-01,5.984306335449218750e-04,2.384185791015625000e-07
6.488859653472900391e-04,7.289648056030273438e-05,3.725290298461914062e-06,2.012550830841064453e-04,5.441802740097045898e-02,3.642207980155944824e-01
2.813339233398437500e-05,1.785159111022949219e-05,5.662441253662109375e-07,1.907348632812500000e-06,5.742907524108886719e-05,5.662441253662109375e-07
8.136034011840820312e-06,5.066394805908203125e-07,5.960464477539062500e-08,1.758337020874023438e-06,1.021027565002441406e-04,1.192092895507812500e-07
8.672475814819335938e-06,1.102685928344726562e-06,7.152557373046875000e-07,4.470348358154296875e-07,7.718801498413085938e-06,3.010034561157226562e-06
1.389324665069580078e-03,9.298324584960937500e-06,1.069903373718261719e-05,2.735853195190429688e-05,1.784768700599670410e-02,2.890825271606445312e-06
2.618014812469482422e-03,2.503097057342529297e-04,8.013831973075866699e-01,2.980232238769531250e-06,3.759294748306274414e-03,4.929304122924804688e-05
2.086162567138671875e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.490116119384765625e-07,3.874301910400390625e-07,0.000000000000000000e+00
5.343556404113769531e-05,4.172325134277343750e-07,2.980232238769531250e-08,8.046627044677734375e-06,2.384185791015625000e-05,2.354383468627929688e-06
5.948543548583984375e-05,5.605816841125488281e-05,1.275539398193359375e-05,9.459257125854492188e-04,5.245208740234375000e-06,8.642673492431640625e-07
2.210213541984558105e-01,6.502866744995117188e-05,1.882910728454589844e-04,7.861852645874023438e-05,3.810057044029235840e-02,4.619359970092773438e-06
3.832578659057617188e-05,1.269578933715820312e-05,1.966953277587890625e-06,1.029372215270996094e-04,2.120763063430786133e-03,6.149768233299255371e-01
9.238719940185546875e-07,8.046627044677734375e-07,4.768371582031250000e-07,1.105666160583496094e-05,2.384185791015625000e-07,0.000000000000000000e+00
7.990002632141113281e-05,2.293586730957031250e-04,1.969933509826660156e-05,1.933524012565612793e-02,1.916289329528808594e-05,8.046627044677734375e-07
2.445876598358154297e-04,6.219744682312011719e-05,6.169080734252929688e-06,6.854534149169921875e-07,3.576278686523437500e-07,0.000000000000000000e+00
2.682209014892578125e-07,2.980232238769531250e-08,0.000000000000000000e+00,8.642673492431640625e-07,3.725290298461914062e-06,0.000000000000000000e+00
2.545118331909179688e-05,4.172325134277343750e-06,9.655952453613281250e-06,1.817941665649414062e-06,1.004338264465332031e-05,9.179115295410156250e-06
1.490116119384765625e-07,8.940696716308593750e-08,8.940696716308593750e-08,9.238719940185546875e-07,1.192092895507812500e-07,0.000000000000000000e+00
1.607894897460937500e-03,1.111984252929687500e-03,7.212162017822265625e-06,6.665719747543334961e-01,3.848284482955932617e-03,8.940696716308593750e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.316734313964843750e-05,6.467103958129882812e-06,2.086162567138671875e-07,1.165270805358886719e-05,2.384305000305175781e-03,9.454780817031860352e-02
1.713633537292480469e-05,2.086162567138671875e-06,3.576278686523437500e-06,6.139278411865234375e-06,2.175569534301757812e-06,2.980232238769531250e-08
5.826354026794433594e-05,1.281499862670898438e-06,2.086162567138671875e-07,5.483627319335937500e-06,1.378953456878662109e-04,2.126395702362060547e-03
1.316964626312255859e-04,1.066923141479492188e-05,1.728534698486328125e-06,1.430511474609375000e-06,6.887316703796386719e-05,5.680322647094726562e-05
5.263090133666992188e-05,5.567073822021484375e-05,1.287460327148437500e-05,1.534521579742431641e-04,2.059340476989746094e-05,4.768371582031250000e-07
3.576278686523437500e-07,8.940696716308593750e-08,0.000000000000000000e+00,8.940696716308593750e-08,3.159046173095703125e-06,0.000000000000000000e+00
2.980232238769531250e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192092895507812500e-07,0.000000000000000000e+00
2.980232238769531250e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.980232238769531250e-08,5.960464477539062500e-08,0.000000000000000000e+00
